date,nav,cash,num_positions
2023-09-18,101996.68836000007,12607.838360000067,11
2023-09-19,102120.49836000007,12607.838360000067,11
2023-09-20,101496.48836000008,12607.838360000067,11
2023-09-21,100590.47311000006,20285.40311000007,9
2023-09-22,98353.8113600001,949.1613600000892,6
2023-09-25,98270.68136000008,949.1613600000892,6
2023-09-26,98761.33136000008,949.1613600000892,6
2023-09-27,97996.3113600001,949.1613600000892,6
2023-09-28,98348.3913600001,949.1613600000892,6
2023-09-29,98012.90136000008,949.1613600000892,6
2023-10-02,96616.0313600001,949.1613600000892,6
2023-10-03,96207.40136000009,949.1613600000892,6
2023-10-04,95632.2713600001,949.1613600000892,6
2023-10-05,95957.28136000008,949.1613600000892,6
2023-10-06,96325.78931000012,1331.959310000102,8
2023-10-09,98878.65931000009,1331.959310000102,8
2023-10-10,99655.03931000011,1331.959310000102,8
2023-10-11,100212.4293100001,1331.959310000102,8
2023-10-12,101820.49931000012,1331.959310000102,8
2023-10-13,101756.84931000012,1331.959310000102,8
2023-10-16,100562.6393100001,1331.959310000102,8
2023-10-17,101471.1193100001,1331.959310000102,8
2023-10-18,101260.6193100001,1331.959310000102,8
2023-10-19,100232.1393100001,1331.959310000102,8
2023-10-20,98977.5250500001,1365.7450500000996,11
2023-10-23,97357.5050500001,1365.7450500000996,11
2023-10-24,97276.50505000008,1365.7450500000996,11
2023-10-25,98187.14505000008,1365.7450500000996,11
2023-10-26,94811.35505000011,1365.7450500000996,11
2023-10-27,93032.33009000009,18793.260090000098,9
2023-10-30,92823.79017000008,26915.050170000097,8
2023-10-31,93236.4001700001,26915.050170000097,8
2023-11-01,93318.29637000011,35600.1563700001,7
2023-11-02,93866.5563700001,35600.1563700001,7
2023-11-03,94349.81672000012,1160.07672000011,10
2023-11-06,94223.7467200001,1160.07672000011,10
2023-11-07,94604.11672000012,1160.07672000011,10
2023-11-08,94847.54672000011,1160.07672000011,10
2023-11-09,95078.22672000012,1160.07672000011,10
2023-11-10,94292.6281400001,12127.678140000111,9
2023-11-13,96028.72814000011,12127.678140000111,9
2023-11-14,96346.17814000012,12127.678140000111,9
2023-11-15,96954.69814000011,12127.678140000111,9
2023-11-16,96511.84814000012,12127.678140000111,9
2023-11-17,95457.22593000013,1784.9859300001244,11
2023-11-20,95355.08593000013,1784.9859300001244,11
2023-11-21,96969.59593000011,1784.9859300001244,11
