date,nav,cash,num_positions
2023-06-23,105026.53784500012,1145.1978450001188,15
2023-06-26,104362.93784500011,1145.1978450001188,15
2023-06-27,102427.60894500012,5479.758945000119,14
2023-06-28,104083.52894500013,5479.758945000119,14
2023-06-29,104386.26894500012,5479.758945000119,14
2023-06-30,104167.52461500009,992.2646150001165,12
2023-07-03,105616.09461500013,992.2646150001165,12
2023-07-05,105383.83461500012,992.2646150001165,12
2023-07-06,105443.7846150001,992.2646150001165,12
2023-07-07,104146.84360500012,1751.7336050001122,15
2023-07-10,103523.6836050001,1751.7336050001122,15
2023-07-11,104033.2836050001,1751.7336050001122,15
2023-07-12,103612.27360500014,1751.7336050001122,15
2023-07-13,104266.41360500011,1751.7336050001122,15
2023-07-14,105770.85081500011,1037.0408150001276,14
2023-07-17,105968.73081500013,1037.0408150001276,14
2023-07-18,107306.18081500012,1037.0408150001276,14
2023-07-19,108357.77081500014,1037.0408150001276,14
2023-07-20,108523.15555500012,18334.985555000127,11
2023-07-21,105977.46210500012,1548.652105000133,13
2023-07-24,105212.96210500013,1548.652105000133,13
2023-07-25,105052.03210500012,1548.652105000133,13
2023-07-26,105759.88210500011,1548.652105000133,13
2023-07-27,104522.03210500012,1548.652105000133,13
2023-07-28,103897.36870500015,1324.1587050001463,15
2023-07-31,106025.34870500014,1324.1587050001463,15
2023-08-01,106584.41870500015,1324.1587050001463,15
2023-08-02,107540.34870500014,1324.1587050001463,15
2023-08-03,104324.35870500014,1324.1587050001463,15
2023-08-04,104242.68286500016,1487.2728650001548,12
2023-08-07,103149.14822500014,7376.018225000154,11
2023-08-08,103996.51822500015,7376.018225000154,11
2023-08-09,103258.08822500016,7376.018225000154,11
2023-08-10,101568.52918500017,22230.189185000156,9
2023-08-11,101665.63488500018,1622.3048850001633,11
2023-08-14,100654.02488500017,1622.3048850001633,11
2023-08-15,102297.61488500016,1622.3048850001633,11
2023-08-16,101103.42488500019,1622.3048850001633,11
2023-08-17,99797.29488500016,1622.3048850001633,11
2023-08-18,98333.33581500016,777.1058150001693,8
2023-08-21,97706.48581500015,777.1058150001693,8
2023-08-22,98552.23581500017,777.1058150001693,8
2023-08-23,98868.22581500017,777.1058150001693,8
2023-08-24,100460.52593500016,15622.125935000171,7
2023-08-25,98986.40816500016,526.3881650001758,9
2023-08-28,99745.12816500018,526.3881650001758,9
2023-08-29,100458.90816500018,526.3881650001758,9
2023-08-30,102740.5081650002,526.3881650001758,9
2023-08-31,103327.43400500016,12478.584005000179,8
2023-09-01,103988.38703500017,1835.6670350001823,13
2023-09-05,104353.89703500018,1835.6670350001823,13
2023-09-06,103947.21703500018,1835.6670350001823,13
2023-09-07,103642.49703500018,1835.6670350001823,13
2023-09-08,103623.50640500018,1130.7164050001757,13
2023-09-11,104257.93640500019,1130.7164050001757,13
