date,nav,cash,num_positions
2024-04-24,91948.41328500066,91948.41328500066,0
2024-04-25,91948.41328500066,91948.41328500066,0
2024-04-26,91856.93722500067,380.8772250006714,7
2024-04-29,92382.18382500067,92382.18382500067,0
2024-04-30,92382.18382500067,92382.18382500067,0
2024-05-01,92382.18382500067,92382.18382500067,0
2024-05-02,92382.18382500067,92382.18382500067,0
2024-05-03,92290.77282500068,879.7728250006749,11
2024-05-06,92949.39104500067,92949.39104500067,0
2024-05-07,92949.39104500067,92949.39104500067,0
2024-05-08,92949.39104500067,92949.39104500067,0
2024-05-09,92949.39104500067,92949.39104500067,0
2024-05-10,92858.45120500067,1918.6112050006777,10
2024-05-13,93201.24719500069,93201.24719500069,0
2024-05-14,93201.24719500069,93201.24719500069,0
2024-05-15,93201.24719500069,93201.24719500069,0
2024-05-16,93201.24719500069,93201.24719500069,0
2024-05-17,93109.50144500071,1363.7514450006997,11
2024-05-20,92871.3122850007,92871.3122850007,0
2024-05-21,92871.3122850007,92871.3122850007,0
2024-05-22,92871.3122850007,92871.3122850007,0
2024-05-23,92871.3122850007,92871.3122850007,0
2024-05-24,92780.01385500074,1481.5838550007206,14
2024-05-28,93806.73628500073,93806.73628500073,0
2024-05-29,93806.73628500073,93806.73628500073,0
2024-05-30,93806.73628500073,93806.73628500073,0
2024-05-31,93713.97200500076,949.6920050007511,15
2024-06-03,94152.83556500076,94152.83556500076,0
2024-06-04,94152.83556500076,94152.83556500076,0
2024-06-05,94152.83556500076,94152.83556500076,0
2024-06-06,94152.83556500076,94152.83556500076,0
2024-06-07,94060.95757500075,2182.967575000761,13
2024-06-10,93741.61727500075,93741.61727500075,0
2024-06-11,93741.61727500075,93741.61727500075,0
2024-06-12,93741.61727500075,93741.61727500075,0
2024-06-13,93741.61727500075,93741.61727500075,0
2024-06-14,93649.73615500072,1768.6161550007519,15
2024-06-17,93314.89823500077,93314.89823500077,0
2024-06-18,93314.89823500077,93314.89823500077,0
2024-06-20,93314.89823500077,93314.89823500077,0
2024-06-21,93223.02211500077,1346.9021150007788,13
2024-06-24,92777.60988500078,92777.60988500078,0
2024-06-25,92777.60988500078,92777.60988500078,0
2024-06-26,92777.60988500078,92777.60988500078,0
2024-06-27,92777.60988500078,92777.60988500078,0
2024-06-28,92686.3570650008,1433.5370650007903,13
2024-07-01,91720.96925500079,91720.96925500079,0
2024-07-02,91720.96925500079,91720.96925500079,0
2024-07-03,91720.96925500079,91720.96925500079,0
2024-07-05,91632.0161250008,2678.886125000798,12
2024-07-08,92667.50742500079,92667.50742500079,0
2024-07-09,92667.50742500079,92667.50742500079,0
2024-07-10,92667.50742500079,92667.50742500079,0
2024-07-11,92667.50742500079,92667.50742500079,0
2024-07-12,92577.4040550008,2474.0340550007913,12
2024-07-15,92656.48133500078,92656.48133500078,0
2024-07-16,92656.48133500078,92656.48133500078,0
2024-07-17,92656.48133500078,92656.48133500078,0
2024-07-18,92656.48133500078,92656.48133500078,0
2024-07-19,92564.6770250008,760.3670250007885,11
2024-07-22,91181.6951850008,91181.6951850008,0
2024-07-23,91181.6951850008,91181.6951850008,0
2024-07-24,91181.6951850008,91181.6951850008,0
2024-07-25,91181.6951850008,91181.6951850008,0
2024-07-26,91092.18226500083,1579.2622650008252,6
2024-07-29,91442.37919500083,91442.37919500083,0
2024-07-30,91442.37919500083,91442.37919500083,0
2024-07-31,91442.37919500083,91442.37919500083,0
2024-08-01,91442.37919500083,91442.37919500083,0
2024-08-02,91352.77955500083,1753.1395550008483,10
2024-08-05,90442.11180500085,90442.11180500085,0
2024-08-06,90442.11180500085,90442.11180500085,0
2024-08-07,90442.11180500085,90442.11180500085,0
2024-08-08,90442.11180500085,90442.11180500085,0
2024-08-09,90352.25229500084,492.74229500086585,7
2024-08-12,90605.38445000087,90605.38445000087,0
2024-08-13,90605.38445000087,90605.38445000087,0
2024-08-14,90605.38445000087,90605.38445000087,0
2024-08-15,90605.38445000087,90605.38445000087,0
2024-08-16,90516.74813000091,1880.428130000886,14
2024-08-19,90383.6463200009,90383.6463200009,0
2024-08-20,90383.6463200009,90383.6463200009,0
2024-08-21,90383.6463200009,90383.6463200009,0
2024-08-22,90383.6463200009,90383.6463200009,0
2024-08-23,90294.9124000009,1560.9924000009196,15
2024-08-26,90611.78247000094,90611.78247000094,0
2024-08-27,90611.78247000094,90611.78247000094,0
2024-08-28,90611.78247000094,90611.78247000094,0
2024-08-29,90611.78247000094,90611.78247000094,0
2024-08-30,90523.65956000095,2400.749560000947,12
2024-09-03,90983.21842000097,90983.21842000097,0
2024-09-04,90983.21842000097,90983.21842000097,0
2024-09-05,90983.21842000097,90983.21842000097,0
2024-09-06,90894.90802000096,2584.508020000956,15
2024-09-09,90198.99583000095,90198.99583000095,0
2024-09-10,90198.99583000095,90198.99583000095,0
2024-09-11,90198.99583000095,90198.99583000095,0
2024-09-12,90198.99583000095,90198.99583000095,0
2024-09-13,90111.55437000096,2670.0943700009498,13
2024-09-16,90227.06975000096,90227.06975000096,0
2024-09-17,90227.06975000096,90227.06975000096,0
2024-09-18,90227.06975000096,90227.06975000096,0
2024-09-19,90227.06975000096,90227.06975000096,0
2024-09-20,90138.55626000097,1625.0662600009646,12
2024-09-23,90840.06196000098,90840.06196000098,0
2024-09-24,90840.06196000098,90840.06196000098,0
2024-09-25,90840.06196000098,90840.06196000098,0
2024-09-26,90840.06196000098,90840.06196000098,0
2024-09-27,90750.13054000099,818.7105400009946,9
2024-09-30,90443.10643000099,90443.10643000099,0
2024-10-01,90443.10643000099,90443.10643000099,0
2024-10-02,90443.10643000099,90443.10643000099,0
2024-10-03,90443.10643000099,90443.10643000099,0
2024-10-04,90354.75029000101,1998.6102900010037,13
2024-10-07,90255.37518000102,90255.37518000102,0
2024-10-08,90255.37518000102,90255.37518000102,0
2024-10-09,90255.37518000102,90255.37518000102,0
2024-10-10,90255.37518000102,90255.37518000102,0
2024-10-11,90167.46192000105,2254.2019200010345,14
2024-10-14,90894.22317000105,90894.22317000105,0
2024-10-15,90894.22317000105,90894.22317000105,0
2024-10-16,90894.22317000105,90894.22317000105,0
2024-10-17,90894.22317000105,90894.22317000105,0
2024-10-18,90805.23282000107,1814.8828200010594,12
2024-10-21,90560.19867000106,90560.19867000106,0
2024-10-22,90560.19867000106,90560.19867000106,0
2024-10-23,90560.19867000106,90560.19867000106,0
2024-10-24,90560.19867000106,90560.19867000106,0
2024-10-25,90471.18136000106,1453.8713600010715,14
2024-10-28,89737.80905000109,89737.80905000109,0
2024-10-29,89737.80905000109,89737.80905000109,0
2024-10-30,89737.80905000109,89737.80905000109,0
2024-10-31,89737.80905000109,89737.80905000109,0
2024-11-01,89649.52016000112,1360.630160001123,15
2024-11-04,90081.42056000112,90081.42056000112,0
2024-11-05,90081.42056000112,90081.42056000112,0
2024-11-06,90081.42056000112,90081.42056000112,0
2024-11-07,90081.42056000112,90081.42056000112,0
2024-11-08,89992.04974000114,621.2297400011298,9
2024-11-11,90188.21310000114,90188.21310000114,0
2024-11-12,90188.21310000114,90188.21310000114,0
2024-11-13,90188.21310000114,90188.21310000114,0
2024-11-14,90188.21310000114,90188.21310000114,0
2024-11-15,90099.23574000114,1121.8757400011445,14
2024-11-18,88926.34338000116,88926.34338000116,0
2024-11-19,88926.34338000116,88926.34338000116,0
2024-11-20,88926.34338000116,88926.34338000116,0
2024-11-21,88926.34338000116,88926.34338000116,0
2024-11-22,88839.92096000115,2417.5009600011717,14
2024-11-25,88662.25987000117,88662.25987000117,0
2024-11-26,88662.25987000117,88662.25987000117,0
2024-11-27,88662.25987000117,88662.25987000117,0
2024-11-29,88574.89298000117,1208.0029800011857,12
2024-12-02,89003.8292700012,89003.8292700012,0
2024-12-03,89003.8292700012,89003.8292700012,0
2024-12-04,89003.8292700012,89003.8292700012,0
2024-12-05,89003.8292700012,89003.8292700012,0
2024-12-06,88917.0179300012,2105.677930001202,13
2024-12-09,89562.58348000121,89562.58348000121,0
2024-12-10,89562.58348000121,89562.58348000121,0
2024-12-11,89562.58348000121,89562.58348000121,0
2024-12-12,89562.58348000121,89562.58348000121,0
2024-12-13,89475.96085000121,2853.330850001217,15
2024-12-16,89013.40952500122,89013.40952500122,0
2024-12-17,89013.40952500122,89013.40952500122,0
2024-12-18,89013.40952500122,89013.40952500122,0
2024-12-19,89013.40952500122,89013.40952500122,0
2024-12-20,88924.90287500121,418.2528750012161,9
2024-12-23,89267.3048850012,89267.3048850012,0
2024-12-24,89267.3048850012,89267.3048850012,0
2024-12-26,89267.3048850012,89267.3048850012,0
2024-12-27,89178.8769650012,750.9569650012088,13
2024-12-30,87985.1954050012,87985.1954050012,0
